Source Country,Source City,Source Airport,Source Lat,Source Long,Destination Country,Dest City,Destination Airport,Dest Lat,Dest Long
China,Beijing,PEK,40.08010101,116.5849991,Algeria,Algier,ALG,36.69100189,3.215409994
China,Beijing,PEK,40.08010101,116.5849991,Angola,Luanda,LAD,-8.85837,13.2312
China,Beijing,PEK,40.08010101,116.5849991,Australia,Sydney,SYD,-33.94609833,151.177002
China,Beijing,PEK,40.08010101,116.5849991,Austria,Vienna,VIE,48.11029816,16.56970024
China,Beijing,PEK,40.08010101,116.5849991,Azerbaijan,Baku,GYD,40.46749878,50.04669952
China,Beijing,PEK,40.08010101,116.5849991,Belgium,Brussels,BRU,50.90140152,4.48443985
China,Beijing,PEK,40.08010101,116.5849991,Burma,Yangon,RGN,16.90730095,96.1332016
China,Beijing,PEK,40.08010101,116.5849991,Cambodia,Siem-reap,REP,13.41069984,103.8130035
China,Beijing,PEK,40.08010101,116.5849991,Canada,Toronto,YYZ,43.67720032,-79.63059998
China,Beijing,PEK,40.08010101,116.5849991,Canada,Vancouver,YVR,49.19390106,-123.1839981
China,Beijing,PEK,40.08010101,116.5849991,Denmark,Copenhagen,CPH,55.61790085,12.65600014
China,Beijing,PEK,40.08010101,116.5849991,Egypt,Cairo,CAI,30.12190056,31.40559959
China,Beijing,PEK,40.08010101,116.5849991,Ethiopia,Addis Ababa,ADD,8.977890015,38.79930115
China,Beijing,PEK,40.08010101,116.5849991,Finland,Helsinki,HEL,60.31719971,24.9633007
China,Beijing,PEK,40.08010101,116.5849991,France,Paris,CDG,49.012798,2.55
China,Beijing,PEK,40.08010101,116.5849991,Germany,Berlin,TXL,52.5597,13.2877
China,Beijing,PEK,40.08010101,116.5849991,Germany,Duesseldorf,DUS,51.289501,6.76678
China,Beijing,PEK,40.08010101,116.5849991,Germany,Frankfurt,FRA,50.033333,8.570556
China,Beijing,PEK,40.08010101,116.5849991,Germany,Munich,MUC,48.353802,11.7861
China,Beijing,PEK,40.08010101,116.5849991,India,Delhi,DEL,28.5665,77.103104
China,Beijing,PEK,40.08010101,116.5849991,Indonesia,Jakarta,CGK,-6.12556982,106.6559982
China,Beijing,PEK,40.08010101,116.5849991,Iran,Tehran,IKA,35.41609955,51.15219879
China,Beijing,PEK,40.08010101,116.5849991,Israel,Tel-aviv,TLV,32.01139832,34.88669968
China,Beijing,PEK,40.08010101,116.5849991,Italy,Milano,MXP,45.6306,8.72811
China,Beijing,PEK,40.08010101,116.5849991,Italy,Rome,FCO,41.8002778,12.2388889
China,Beijing,PEK,40.08010101,116.5849991,Japan,Nagoya,NGO,34.85839844,136.8049927
China,Beijing,PEK,40.08010101,116.5849991,Japan,Okinawa,OKA,26.19580078,127.6460037
China,Beijing,PEK,40.08010101,116.5849991,Japan,Osaka,KIX,34.4272995,135.2440033
China,Beijing,PEK,40.08010101,116.5849991,Japan,Sapporo,CTS,42.77519989,141.6920013
China,Beijing,PEK,40.08010101,116.5849991,Japan,Tokyo,HND,35.552299,139.779999
China,Beijing,PEK,40.08010101,116.5849991,Japan,Tokyo,NRT,35.76470184,140.3860016
China,Beijing,PEK,40.08010101,116.5849991,Kazakhstan,Alma-ata,ALA,43.35210037,77.04049683
China,Beijing,PEK,40.08010101,116.5849991,Kazakhstan,Tselinograd,TSE,51.02220154,71.46690369
China,Beijing,PEK,40.08010101,116.5849991,Macau,Macau,MFM,22.149599,113.592003
China,Beijing,PEK,40.08010101,116.5849991,Malaysia,Kuala Lumpur,KUL,2.745579958,101.7099991
China,Beijing,PEK,40.08010101,116.5849991,Maldives,Male,MLE,4.191830158,73.52909851
China,Beijing,PEK,40.08010101,116.5849991,Mauritius,Plaisance,MRU,-20.430201,57.683601
China,Beijing,PEK,40.08010101,116.5849991,Mongolia,Ulan Bator,ULN,47.843102,106.766998
China,Beijing,PEK,40.08010101,116.5849991,Netherlands,Amsterdam,AMS,52.308601,4.76389
China,Beijing,PEK,40.08010101,116.5849991,North Korea,Pyongyang,FNJ,39.224098,125.669998
China,Beijing,PEK,40.08010101,116.5849991,Northern Mariana Islands,Saipan,SPN,15.119,145.729004
China,Beijing,PEK,40.08010101,116.5849991,Pakistan,Islamabad,ISB,33.560713,72.851613
China,Beijing,PEK,40.08010101,116.5849991,Philippines,Manila,MNL,14.5086,121.019997
China,Beijing,PEK,40.08010101,116.5849991,Poland,Warsaw,WAW,52.16569901,20.96710014
China,Beijing,PEK,40.08010101,116.5849991,Qatar,Doha,DOH,25.273056,51.608056
China,Beijing,PEK,40.08010101,116.5849991,Russia,Irkutsk,IKT,52.26800156,104.3889999
China,Beijing,PEK,40.08010101,116.5849991,Russia,Khabarovsk,KHV,48.52799988,135.1880035
China,Beijing,PEK,40.08010101,116.5849991,Russia,Krasnoyarsk,KJA,56.172901,92.493301
China,Beijing,PEK,40.08010101,116.5849991,Russia,Moscow,SVO,55.972599,37.4146
China,Beijing,PEK,40.08010101,116.5849991,Russia,Moscow,VKO,55.59149933,37.26150131
China,Beijing,PEK,40.08010101,116.5849991,Russia,Novosibirsk,OVB,55.01259995,82.65070343
China,Beijing,PEK,40.08010101,116.5849991,Russia,St. Petersburg,LED,59.8003006,30.26250076
China,Beijing,PEK,40.08010101,116.5849991,Russia,Ulan-ude,UUD,51.80780029,107.4380035
China,Beijing,PEK,40.08010101,116.5849991,Russia,Vladivostok,VVO,43.39899826,132.147995
China,Beijing,PEK,40.08010101,116.5849991,Russia,Yakutsk,YKS,62.09329987,129.7709961
China,Beijing,PEK,40.08010101,116.5849991,Russia,Yekaterinburg,SVX,56.74309921,60.80270004
China,Beijing,PEK,40.08010101,116.5849991,Singapore,Singapore,SIN,1.35019,103.994003
China,Beijing,PEK,40.08010101,116.5849991,South Africa,Johannesburg,JNB,-26.1392,28.246
China,Beijing,PEK,40.08010101,116.5849991,South Korea,Busan,PUS,35.17950058,128.9380035
China,Beijing,PEK,40.08010101,116.5849991,South Korea,Cheju,CJU,33.51129913,126.4929962
China,Beijing,PEK,40.08010101,116.5849991,South Korea,Chongju,CJJ,36.717008,127.498741
